Tiempo de Respuesta
0,7216911
1,340389
0,7664566
0,6687813
0,6678295
0,7073669
0,7112732
0,6982899
0,535944
0,6644955
0,7155533
0,7074394
0,7304916
0,6974449
0,7019501
0,7446289
0,7411118
0,7129364
0,6821365
0,6406708
0,7112503
0,7574959
0,7288399
0,727375
0,7342033
0,7310104
0,7427979
0,6974792
0,6646194
0,7325592
0,6503143
0,7267609
0,7015076
0,6694489
0,6875687
0,7280426
0,7252197
0,7755127
0,7195282
0,6842117
0,6430359
0,6690292
0,6865234
0,721756
0,6785889
0,6826172
0,6606598
0,6390228
0,6984177
0,7384796
0,6939545
0,6617813
0,6908798
0,664299
0,7263184
0,7240372
0,8019867
0,6942215
0,6880951
0,6678619
0,6795044
0,7287598
0,7572937
0,7333527
0,7473145
0,6270142
0,7094116
0,6775818
0,6965027
0,7024536
0,6729584
0,7616272
0,7519226
0,5879822
0,7143707
0,7141266
0,7276764
0,737854
0,775116
0,7808075
0,7738342
0,6843719
0,7063141
0,7255249
0,6261749
0,6410217
0,643219
0,7272949
0,740921
0,6844482
0,7186127
0,7418365
0,7414703
0,7500305
0,6689911
0,6455841
0,8857422
0,6917267
0,7609253
0,6957397
0,6638947
0,6991272
0,6616669
0,7111206
0,736084
0,5661621
0,7839661
0,7272186
0,7752991
0,705658
0,6568604
0,6957397
0,7224426
0,7325439
0,693161
0,8104095
0,6047211
0,7105255
0,7376404
0,7563934
0,7593689
0,7380981
0,7490845
0,7212524
0,71521
0,6817932
